ID,Platform,Channel id,Channel name,Channel tags,Category,Post id,Post type,Post description,Link,Publish time,Hashtag,Engagement,Reaction,Comment,Share,View,Engaged users,Negative feedback,Click,Impression Deprecated,Impression,Paid impression,Paid reach,Organic Impression,Organic reach,Viral Impression,Non-viral impression,Reaction_like,Reaction_love,Reaction_wow,Reaction_haha,Reaction_sorry,Reaction_angry,Video avg time watched (second),Organic view,Paid view,View time (second),Organic complete view,Paid complete view,15s view,Organic view time (second),Unique Viewer,Duration (second),3s view
16999474,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1335681531928298,PHOTO,"🧐 Skin mới hay Áo mới ?
🔥 Đừng phân vân, ở đây chúng tôi có cả hai🥳

🎮 EVENT | NẠP NGAY - NHẬN ÁO LIỀN TAY
🔔 Thể lệ: Trong thời gian diễn ra sự kiện, chiến binh có giao dịch từ gói 500k trở lên tại Web nạp chính thức của Funtap: https://pay.funtap.vn/mobile-legends sẽ nhận được 01 áo phông Layla số lượng có hạn
⏰ Thời gian: 06/02 - 09/02
⚡ Cách thức tham gia: Comment Mã đơn( Mã giao dịch) của bạn bên dưới phần bình luận
🎁 Phần quà sẽ dành cho 20 chiến binh tham gia đúng thể lệ sớm nhất
⚠️Lưu ý: BTC có quyền không công nhận kết quả nếu phát hiện vi phạm (thông tin sai, gian lận). Quyết định giải quyết khiếu nại của BTC là quyết định cuối cùng
👉 Tham gia ngay tại đây: 
https://pay.funtap.vn/mobile-legends

#MLBBVN #MLBB #MobileLegendsBangBang",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02MuSxqm8ZMX6v8DsduxAonkufUuKc7n2XZqt21pDp3de2zLZGSYgheARY8oVqN5Dnl,2026-02-06 13:00:01,#MLBBVN #MLBB #MobileLegendsBangBang,131,112,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16970888,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1335681678594950,PHOTO,"Lễ hội phần thưởng thường niên lớn nhất của MLBB, GOLDEN MONTH, ra mắt vào 17/2!
Hãy chào đón nhân vật chính của năm nay, Hanabi! Mọi Ánh Mắt Đổ Dồn Về Tôi! Cặp chị em đã lên thuyền trăng, chu du đến Lục Địa Bình Minh trên dòng suối vàng, mang đến cho bạn tất cả phần thưởng miễn phí từ ""Vòng Quay Lấp Lánh""—
Nghe đồn rằng, những phần thưởng miễn phí lần này là lớn nhất từ trước đến nay! 👂🏻

Bắt đầu từ hôm nay, Hanabi đã khởi động sự kiện ""Vòng Quay Lấp Lánh"" trong game. Theo dõi ngay — đến trước, nhận trước!
📅 GOLDEN MONTH chính thức ra mắt vào 17/2.
 
GOLDEN MONTH, NHẬN MIỄN PHÍ!

#MLBBGoldenMonth
#MobileLegendsBangBang",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02cNQBYf1F6AUka3EX7SNwetoS35EDsioVwEEfsikQF1uLeejF8Xb2P853WVCHtawil,2026-02-06 13:00:12,#MLBBGoldenMonth #MobileLegendsBangBang,339,297,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16999445,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1335772785252506,PHOTO,"🧧✨ THỎ ĐẾN BANG BANG – DÁT VÀNG NĂM MỚI ✨🐰 sắp bắt đầu!

💕 Tổng quan quà tặng chuỗi sự kiện Thỏ Đến Bang Bang - Dát Vàng Năm Mới & Cá Chép May Mắn chính thức lộ diện! Cách sở hữu vô cùng dễ dàng, tham gia là có quà!🤩 Thông tin sự kiện sẽ được cập nhật vào 10:00 sáng ngày 07/02/2026 🎉 Đừng bỏ lỡ nhé!✨✨

🎁 5 CHỈ VÀNG 999.9 đang chờ người may mắn nhất 🥇 Cùng 20.000 Bộ Quà Tết Nguyên Đán đang tìm kiếm chủ nhân!

👉Chúng ta có hẹn vào 10:00 sáng ngày 07/02/2026 đó nhaaa! Đừng quên theo dõi fanpage chính thức Mobile Legends: Bang Bang để không bỏ lỡ thông tin chi tiết và cách thức tham gia sự kiện nhé!✨

📅 Thời gian sự kiện: 07/02/2026 – 24/02/2026

#MLBBT7M #MLBBGoldenMonth #ThoDenBangBang #DatVangNamMoi",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0TqF3NywFHtRmV3q6B6RPj6H4qk7aPAnAWKmGGb97aiKhqF2ha7saf7Nwi2z1znm1l,2026-02-06 20:00:00,#MLBBT7M #MLBBGoldenMonth #ThoDenBangBang #DatVangNamMoi,343,303,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17034667,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1335814525248332,VIDEO,"Iori Yagami làm bùng nổ chiến trận! Màn cộng tác MLBB × KOF trở lại hoành tráng! Không tốn một xu, không nhiệm vụ nhàm chán. 2 phần thưởng siêu giá trị ra mắt vào 8/2:
① Đăng nhập để nhận một Thẻ Thử Skin Cộng Tác KOF (Chọn 1 trong 9).
② Mở Chế Độ Overdrive giới hạn! Thi đấu cùng tất cả 9 Skin KOF miễn phí.
Lập đội và nhận những phần thưởng hợp tác này thôi!
#MobileLegendsBangBang 
#MLBBxKOF
#MLBBKOFSkinFreeTrial",https://www.facebook.com/MobileLegendsGameVN/videos/2130272611042970/,2026-02-07 12:00:00,#MobileLegendsBangBang #MLBBxKOF #MLBBKOFSkinFreeTrial,208,193,15,,20912,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5318
17034660,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1335814711914980,VIDEO,"3 skin Giao Ước Bóng Tối hoàn toàn mới sắp ra mắt! Eudora ""Mị Ảnh Huyền Không"", Lylia ""Dạ Yến Nữ Hoàng"" và Natan ""Xích Yến Sứ Giả"" đang chờ đón bạn! Chạm vào video để xem hiệu ứng hiển thị trong trận của ba skin này ngay! #MobileLegendsBangBang #MLBBNewSkin",https://www.facebook.com/MobileLegendsGameVN/videos/1204754194971389/,2026-02-07 14:00:07,#MobileLegendsBangBang #MLBBNewSkin,353,335,13,5,20827,,,,,,,,,,,,,,,,,,,,,,,,,,,118,7084
16999472,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1335867088576409,PHOTO,"Sự kiện mở thưởng skin cộng tác MLBB × KOF đang diễn ra sôi nổi!
Từ 6/2 đến 10/2, đăng nhập và hoàn thành nhiệm vụ để nhận thêm Token!
Trong suốt sự kiện, GIẢM 50% khi Mở X1 đầu tiên hàng ngày và GIẢM 30% khi Mở X10 đầu tiên!
Chế độ Overdrive cũng sẽ cho phép dùng miễn phí các skin cộng tác MLBB × KOF. Đăng nhập và chung vui ngay!
#MobileLegendsBangBang
#MLBB×KOF",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02G2VfAGVGpdeDakEXKaDpeyidysaU5yBxKaV2pLD3YyxfC8LxEtjne8EcJCitGrG1l,2026-02-06 17:30:29,#MobileLegendsBangBang #MLBB×KOF,61,57,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16999464,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1335886388574479,PHOTO,"Sự kiện mới ""Vòng Quay Lấp Lánh"" ra mắt vào 6/2, mang đến nhiều Skin mới và phần thưởng sự kiện hấp dẫn!
Từ 6/2 đến 16/2, theo dõi sự kiện và hoàn thành nhiệm vụ để nhận miễn phí phần thưởng sự kiện như Xu Lấp Lánh và Chìa Khóa Lấp Lánh! Đừng bỏ lỡ nhé - theo dõi ngay!",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02SYektaC7d3ue9PWXZhKz8HsEbkSb3VVHPECn2DMmGuxTBertZCTQsuD89TUcs9jFl,2026-02-06 18:00:06,,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16999463,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1335886691907782,VIDEO,"Thỏ Bảy Màu đã ""đột nhập"" Lục Địa Bình Minh và mang về cả kho báu quà tặng collab độc quyền MLBB x T7M cho anh em đây! 

CHỐT LỊCH NGAY: 10:00 AM – 07/02/2026

Quà cực khủng, không lấy là phí cả năm: 
🧧 20.000 Phong bao lì xì độc quyền MLBB x T7M. 
🌟 Cơ hội trúng vàng thật: 02 giải thưởng, mỗi giải 5 chỉ vàng! 
🎁 FREE TOÀN SERVER: Khung đại diện & Emote Thỏ Bảy Màu siêu lầy. 
💎 Mưa Kim Cương và hàng loạt vật phẩm Collab giới hạn khác.

Tag ngay ""đồng bọn"" vào đây để chuẩn bị săn vàng và mưa quà cùng Thỏ nào!
 
#MLBBT7M #MLBBGoldenMonth #ThoDenBangBang #DatVangNamMoi",https://www.facebook.com/MobileLegendsGameVN/videos/1421176989408252/,2026-02-06 18:00:31,#MLBBT7M #MLBBGoldenMonth #ThoDenBangBang #DatVangNamMoi,1303,1094,159,50,41769,,,,,,,,,,,,,,,,,,,,,,,,,,,80,13012
16999460,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1335908225238962,PHOTO,"Skin Epic Vexana ""Khế Ngôn Bất Diệt"" mới Đã Ra Mắt!
Từ 6/2 đến 12/2, skin sẽ GIẢM 30% trong Cửa Hàng!
Giá sẽ trở về mức gốc sau sự kiện. Đừng bỏ lỡ!

#MobileLegendsBangBang
#MLBBNewSkin",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02cM6CPTb3nYkqfnnfipPbhECMbGMt81cxEFgB86KCiXxBEAyvBGsdNgiv1pGS1TpBl,2026-02-06 18:30:21,#MobileLegendsBangBang #MLBBNewSkin,150,138,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16999456,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1335930381903413,PHOTO,"Skin Tết Nguyên Đán - Leomord ""Kỵ Sĩ Khai Xuân"" sắp ra mắt cùng ưu đãi GIẢM GIÁ lên đến 45%! Tham gia sự kiện mở bán trước Skin từ 6/2 đến 12/2 và hoàn thành nhiệm vụ để được giảm tối đa 130 Kim Cương! Từ 13/2 đến 19/2, Skin sẽ chính thức mở bán trong Cửa Hàng cùng ưu đãi GIẢM 30% trong tuần đầu, nên đừng bỏ lỡ nhé!
#MLBBNewSkin#MobileLegendsBangBang",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0eLR8fTr7jrXPRwdsSDkjNa5c8qw1HuSa6PhtnQ6DiixPUJ8sJr12WJY97ZAWsEj6l,2026-02-06 19:00:07,#MLBBNewSkin #MobileLegendsBangBang,58,55,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16999455,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1335930915236693,VIDEO,"Thỏ Đến Bang Bang - Dát Vàng Năm Mới chính thức đổ bộ vào 10:00 sáng mùng 7/2 này!

✅ Danh sách quà tặng ""đẫm"" nhất năm:

Vàng thật: 2 giải (mỗi giải 5 chỉ vàng 9999).

Quà hiện vật: 20.000 bộ lì xì độc quyền, móc khóa MLBBxT7M, Stick note Layla

Quà In-game: Emote, Khung đại diện T7M (Free toàn server).

⏰ Thời gian: 10:00 AM | 07.02.2026 Game thủ hệ ""nhân phẩm"" đâu hết rồi? Vào điểm danh lấy vía trúng vàng ngay! 👇",https://www.facebook.com/MobileLegendsGameVN/videos/1335659898363525/,2026-02-06 19:00:47,,386,319,65,2,13996,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3450
16999447,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1335953228567795,PHOTO,"☺ Thỏ Bảy Màu đã chôm rất nhiều quà ở Lục Địa Bình Minh cho bạn
Ngồi xuống đây và hóng các sự kiện đặc biệt và chờ nhận quà nhé! ~
#MLBBT7M #MLBBGoldenMonth #ThoDenBangBang #DatVangNamMoi",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02BmThpbdy1hwNjnsvK1Pf5qZL9Eoe3193LL7ZVwYSkGoJAL7HJ4Edk6uRQ3r5cCRml,2026-02-06 19:30:07,#MLBBT7M #MLBBGoldenMonth #ThoDenBangBang #DatVangNamMoi,433,396,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17106108,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1336014778561640,VIDEO,"Vòng tuần hoàn của bốn mùa đã ngưng lại, tuyết rơi không ngừng. Vương quốc Melopeia bị phong ấn trong băng, ngay cả dòng chảy của bốn mùa cũng bị đóng băng.
Hai thiếu nữ lên đường cho cuộc hành trình giải mã bí ẩn của những mùa bị đóng băng. Miya ""Xuân Hoa Thần Tiễn"" và Floryn ""Thu Phong Sứ Giả"" dùng sức mạnh của Xuân và Thu để xé toạc mùa đông khắc nghiệt. Họ thề sẽ mang bốn mùa trở lại và mang lại sự sống cho đất đai. Nhưng liệu chỉ với sức mạnh của mình, họ có thể chống lại cuộc khủng hoảng chí mạng đang ẩn mình trong cơn bão không?
Bộ Skin Bốn Mùa Vĩnh Cửu sẽ ra mắt vào 20/2. Hãy đón chờ nhé!

#MobileLegendsBangBang
#MLBBNewSkin
#MLBBEternalSeasons",https://www.facebook.com/MobileLegendsGameVN/videos/1610389856749700/,2026-02-09 11:00:01,#MobileLegendsBangBang #MLBBNewSkin #MLBBEternalSeasons,303,277,17,9,12523,,,,,,,,,,,,,,,,,,,,,,,,,,,200,3627
17006754,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1336083768554741,ALBUM,"🧧✨ THỎ ĐẾN BANG BANG – DÁT VÀNG NĂM MỚI ✨🐰

🔖CÁCH THAM GIA:

1️⃣ Theo dõi fanpage Mobile Legends: Bang Bang
2️⃣ Điền form đăng ký: https://forms.gle/VRMSLsGaJMh7k49HA
3️⃣ Chia sẻ bài viết này ở chế độ công khai trong suốt thời gian diễn ra sự kiện
4️⃣ Sau khi hoàn thành các bước trên & điền form hợp lệ, bạn sẽ:
  🎁 Chắc chắn nhận 1 Bộ Quà Tết Nguyên Đán MIỄN PHÍ HOÀN TOÀN
  🎡 Nhận mã tham gia sự kiện Cá Chép May Mắn và có cơ hội sở hữu 5 CHỈ VÀNG 999.9 & 20.000 kim cương vào ngày 09/02 & 24/02

Lưu ý: Mã tham gia sẽ được cập nhật tại đường link phía dưới bình luận.

🧧Bộ Quà Tết Nguyên Đán bao gồm:
• 06 Phong Bao Lì Xì MLBB x T7M
• 01 Bưu Thiếp MLBB x T7M
• 01 Thẻ Trang Trí Lì Xì
• 01 Code In-game in phía sau lì xì

📌 Tụi mình sẽ freeship đến tận nhà~ Các bạn điền đúng thông tin nha 🫶🏻

📝Điền form ngay thôi!!

#MLBBT7M #MLBBGoldenMonth #ThoDenBangBang #DatVangNamMoi",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0c7z9vMvFp7PSjx9gCGJkqCN7ZYM919Q1XzViRF7m7FjFzQq5nbHeura8iVSgin5Ll,2026-02-07 10:00:04,#MLBBT7M #MLBBGoldenMonth #ThoDenBangBang #DatVangNamMoi,6352,3152,743,2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17034668,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1336538681842583,PHOTO,"📢 Thông Báo Tuyển Dụng! 
🔍Hiện tại chúng tôi cần các bạn cộng tác viên để sản xuất nhạc Tết 
👉Các bạn ứng viên hãy để lại bình luận để ứng tuyển nhé! Chúng tôi sẽ liên hệ cho những ứng viên phù hợp",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0JLAmBZBaacJDJdamM5D3NCb7WWngWTBVCkLuDjgrseK9BwwF1PioPJtvkhXLcWybl,2026-02-07 09:00:05,,511,440,69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17010805,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1336705775159207,PHOTO,"Bạn đã bao giờ ngắm nhìn mầm non đầu tiên nảy bật khỏi lòng đất sau mùa đông, hay nhung nhớ sự ấm áp của khoảnh khắc đoàn viên trong mùa gặt hái? Cũng giống như các thiếu nữ sắp xuất hiện—một người dùng mũi tên gọi về sự trù phú của hoa cỏ, bảo vệ mọi mầm sống mới nhỏ bé mà kiên cường; người còn lại dùng tù và làm chín trái ngọt núi rừng, kết nối những mối giao ước thoáng qua mà sâu đậm. Tại quê hương của bạn, khung cảnh nào đại diện rõ nhất cho ""Sức Sống Mới"", và khoảnh khắc nào khắc hoạ trọn vẹn nhất một ""Mùa Màng Cảm Động""? Hãy chia sẻ một truyền thuyết hay phong tục liên quan đến bốn mùa — họ đang lặng lẽ lắng nghe, sẵn sàng thì thầm câu chuyện của bạn vào cơn gió xuân hay mùa thu hoạch sắp tới. #MobileLegendsBangBang #MLBBNewSkin #MLBBEternalSeasons",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid04Lr7mAtyZSJCefDEmhadyrcxrpN6WiMrEHgKZNPeLNJb6Tfg5SbhRuTQ4Lmjo2bZl,2026-02-07 13:30:08,#MobileLegendsBangBang #MLBBNewSkin #MLBBEternalSeasons,247,222,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17034652,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1336818085147976,PHOTO,"Đêm Tranh Đấu M7 diễn ra chỉ trong 2 ngày duy nhất!

Đăng nhập từ 7/2 đến 8/2, hoàn thành các nhiệm vụ thi đấu chỉ định và chọn một skin vĩnh viễn MIỄN PHÍ từ Rương Đêm Tranh Đấu đã mở!

#MobileLegendsBangBang
#MLBBM7
#RiseAsOne
#LetTheWorldSeeUs",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02xEtsieMz1g61Sjp2LVVUXGWiLvnmw3k6pvQ7cX6Dt2SnpLUbgQcHy1Z1b3z3JGqol,2026-02-07 16:30:24,#MobileLegendsBangBang #MLBBM7 #RiseAsOne #LetTheWorldSeeUs,231,192,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17034651,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1336966985133086,PHOTO,"❤️🔥 Thân gửi người chơi MLBB, GOLDEN MONTH thường niên đang đến gần! Hãy cùng đoán xem giải độc đắc nào sẽ được trao tặng trong năm nay nhé! Điện thoại? Kim Cương? Skin? 🤩 Hay là tất cả nhỉ?

Đừng quên theo dõi các tài khoản mạng xã hội chính thức của chúng tôi để cập nhật thông tin mới nhất về sự kiện GOLDEN MONTH và những nội dung thú vị nhé!

#MLBBGoldenMonth
#MLBB
#MobileLegendsBangBang",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0Gbb148iFPcRfQGVNFU9QPP1YRnXGHRe7hjXBfikvKuf6Y31DPLnqbPrbLfehMDYwl,2026-02-07 20:00:30,#MLBBGoldenMonth #MLBB #MobileLegendsBangBang,227,200,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17071398,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1337611831735268,ALBUM,"✨HUYỀN THOẠI TÁI ĐẤU: ĐẠI CHIẾN CREATOR!✨

💥Line-up  Creator chính thức lộ diện!
Mobile Legends: Bang Bang công bố 8 Content Creator sẽ đồng hành trong showmatch sắp tới 🔥
Mỗi người một màu sắc, một phong cách riêng, nhưng tất cả đều sẵn sàng mang đến những nội dung giải trí, highlight gameplay và những khoảnh khắc siêu cháy cho cộng đồng MLBB!

🕗Thời gian: 20h | Ngày 14/02/2026
Hai đội trưởng của cả 2 team vẫn còn là ẩn số ⁉
Comment ngay người mà bạn hóng nhất nhé 👇
#MLBB #HuyenThoaiTaiDau #Daichiencreator #MobileLegendsBangBang",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02d7DHM3RJNMniVzf8Nkxa9wTCDaDMSGhQBKnb5hWMcAktfCZ6q94kYxJrri4A5sE3l,2026-02-08 12:00:07,#MLBB #HuyenThoaiTaiDau #Daichiencreator #MobileLegendsBangBang,500,337,154,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17071396,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1337648578398260,PHOTO,"Overdrive đã trở lại giới hạn từ 8/2 đến 7/3! Sự kiện cộng tác MLBB × KOF diễn ra cùng lúc, mang đến cơ hội dùng miễn phí các skin cộng tác tương ứng!
Với Suối Nguồn Mana và Hồi Chiêu cực ngắn, thoải mái thi triển kỹ năng. Vượt qua mọi giới hạn, đột phá giới hạn cấp độ và trải nghiệm sự phấn khích tột độ! Kịch tính không ngừng! Chơi ngay cùng 9 skin cộng tác KOF. Bạn còn chờ gì nữa? Tham gia ngay!
#MobileLegendsBangBang
#MLBB×KOF",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02YYpC99ZpwpQwG5NjoW2LvSqpwn8v8yUcEpq31aay5goVKMKjGgYuBej5YvJEFqAGl,2026-02-08 13:00:06,#MobileLegendsBangBang #MLBB×KOF,117,108,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17071395,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1337686845061100,PHOTO,"Magic Chess: Go Go (MCGG) là tựa game Thi Đấu Tự Động mới được phát triển bởi đội ngũ MLBB nguyên bản.
Sát cánh chiến đấu cùng các Hàng Ma Sư điều khiển bóng ma trong thành phố rực rỡ ánh đèn màu.
Còn 2 ngày nữa thì Mùa 5, Thủ Vệ Neon sẽ chính thức ra mắt!
Huyền thoại mới sẽ bắt đầu vào 10/2.

#MagicChessGoGo
#MCGG
#MCGGSeason5
#MCGGS5
#NeonGuardians",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid033FBDX3NF8sBw93dKJ6ywfcxZVUEofurJMxytBtNbPb4kfXXDfpNwDyeTpqviE2SLl,2026-02-08 14:00:31,#MagicChessGoGo #MCGG #MCGGSeason5 #MCGGS5 #NeonGuardians,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17071392,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1337705745059210,PHOTO,"🧧✨ THỎ ĐẾN BANG BANG – DÁT VÀNG NĂM MỚI ✨🐰

Các bảo bối đã đăng ký nhận Bộ Quà Tết Nguyên Đán cùng mã tham gia Cá Chép May Mắn với giải thưởng 5 chỉ Vàng 999.9 & 20.000 Kim Cương chưa nè 😋 Ai đã đăng ký cùng khoe dưới phần bình luận nhé 🎉 Form vẫn đang mở chờ các bảo bối vào đăng ký đó, nhanh tay vào đăng ký thôi!! 

⚠️ Các bảo bối lưu ý, đọc kĩ mô tả và điền đầy đủ thông tin để MLBB có thể xác nhận và gửi quà thật sớm nhé! Nếu có lỡ điền sai thông tin, nhanh tay sửa câu trả lời trước khi MLBB gửi quà đi nha 🛵🛵

📍Link đăng ký:  https://forms.gle/VRMSLsGaJMh7k49HA
📍Link mã tham gia Cá Chép May Mắn: https://docs.google.com/spreadsheets/d/1OCZO7OTF8mKfU0Y0xz-aWqd2UURybcUSazFpXcnq0ks/edit?gid=0#gid=0

🎥Đừng quên, Livestream Cá Chép May Mắn Đợt 1 (dành cho người chơi đã đăng ký trước 20:00 9/2/2026) sẽ lên sóng vào 20:00 09/02/2026 nhé!

#MLBBT7M #MLBBGoldenMonth #ThoDenBangBang #DatVangNamMoi",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0SDS5HqBFBNy2uDM2xADBQARYaCChRXVG4BqRu2KYe1KQ1r8qdAmWCznvVei4YeqJl,2026-02-08 15:00:00,#gid #MLBBT7M #MLBBGoldenMonth #ThoDenBangBang #DatVangNamMoi,799,578,204,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17071391,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1337722911724160,PHOTO,"8/2 - 7/3: Thưởng Giới Hạn!
Tham gia sự kiện và hoàn thành nhiệm vụ để nhận MIỄN PHÍ Token Cộng Tác KOF ×1 và Token KOF '97 ×4! Dùng để mở thưởng cộng tác KOF!
Đăng nhập trong thời gian sự kiện để nhận một Rương Chọn Thẻ Thử Skin Cộng Tác KOF (1 Ngày) (Chọn 1 trong 9). Đăng nhập và tham gia ngay!

#MLBB×KOF
#MLBBGoldenMonth
#MLBBGoldenMonthEvent
#MobileLegendsBangBang",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02JJe5Dxzmq1yuYAfxiLe6wsw3DeciLiSEKZyQCZF5eg1LbRTBGzLYpYiPJLM3wfWCl,2026-02-08 15:00:07,#MLBB×KOF #MLBBGoldenMonth #MLBBGoldenMonthEvent #MobileLegendsBangBang,86,81,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17071390,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1337850835044701,PHOTO,"Rương Ánh Sao tháng này đã ra mắt! Chỉ 10 Kim Cương mỗi lần mở, bạn có cơ hội nhận Thẻ Ánh Sao hoặc Thẻ Ánh Sao Cao Cấp. Chắc chắn nhận một Thẻ Ánh Sao trong 50 lượt mở!
Ngoài ra, từ hôm nay, Phúc Lợi Ánh Sao sẽ được nâng cấp với lượng Pha Lê Cực Quang gấp đôi để giúp bạn nhận Skin sự kiện Sưu Tập Tinh Tế mới!
Điểm Ánh Sao giúp bạn nâng Cấp Ánh Sao nhanh hơn và nhận nhiều phần thưởng hơn! Thu thập Mảnh Ánh Sao để có cơ hội đổi Skin Ánh Sao cũ và các vật phẩm hiếm khác!
Đi trước đám đông với phúc lợi Ánh Sao!

#MobileLegendsBangBang
#MLBBNewSkin
#MLBBStarlight",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0rvAEsPuUd7AvJa5mG2PLpmmucESrBfNKqZxckUBmNJtREjZUFyn5FkNu3J2GEGxsl,2026-02-08 18:00:17,#MobileLegendsBangBang #MLBBNewSkin #MLBBStarlight,98,85,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17071387,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1337938061702645,PHOTO,"📢""Hot boy"" Lê Bảo sẽ có mặt tại Lục địa bình minh!
🔥Không biết với sự xuất hiện này, Lê Bảo sẽ mang đến cho chúng ta những bất ngờ nào đây
👉Hãy cùng nhau đón chờ nhé!
#MLBBT7M #MLBBGoldenMonth #ThoDenBangBang #DatVangNamMoi",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02tKxV7yJWY9Py2TxxVvuKJ9JkLd2cpf7VaJpuw1rZPtuxJTTwreV9B2wX72L3FQJZl,2026-02-08 20:00:07,#MLBBT7M #MLBBGoldenMonth #ThoDenBangBang #DatVangNamMoi,844,778,61,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17106104,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1338639198299198,PHOTO,"Sự kiện ""Vòng Quay Lấp Lánh"" diễn ra vào 17/2! Nhận MIỄN PHÍ Skin độc quyền và các vật phẩm độc quyền!
Tham gia sự kiện để chọn MIỄN PHÍ giữa Skin Hanabi ""Song Nguyệt Lung Linh"" và Skin Hanabi ""Sắc Màu Đường Phố""! Đăng nhập ngay để tham gia sự kiện!
#MLBBGoldenMonth
#MLBBGoldenMonthEvent
#MobileLegendsbangbang",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0FmD1LpeHoVN9X31miPgu49PBKVRDwEA5W486xZ76rEmKZm7h9CAvDtkPGaLFFVHhl,2026-02-09 12:00:13,#MLBBGoldenMonth #MLBBGoldenMonthEvent #MobileLegendsbangbang,92,90,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
